timestamp,Screenname,text
2016-09-28 16:58:09 +0000,MerolaTile,@HomeAdore So much beautiful light!
2016-09-28 16:57:25 +0000,MerolaTile,"RT @HomeAdore: Turin Apartment by UdA | https://t.co/87DGAeFZZj
Please RT #architecture #interiordesign https://t.co/iuKSNFfcg3"
2016-09-23 12:52:13 +0000,MerolaTile,Thank you for following us! Have a spectacular weekend :) @AcornCC @TileMasteruk @MSGLtd @b2byookay @ThompsonSustain @AlfanoRenovate @NEKups
2016-09-23 12:49:43 +0000,MerolaTile,@homestagingbyv @GreatLakesSNC  Maybe in a couple weeks! It's still pretty warm here.
2016-09-22 16:03:31 +0000,MerolaTile,What do you think of these kitchen trends? https://t.co/aSLg5rF48j #interiordesign #homedecor #tiles https://t.co/vwxL0YC4in
2016-09-21 21:02:17 +0000,MerolaTile,"An oldie but goodie, our Picasso 6x24s are the perfect wood-look plank. 'Like' if you agree! #interiordesign  #tiles https://t.co/iSWGU7jO14"
2016-09-21 19:02:55 +0000,MerolaTile,Reigning in cozy fall colors with our Stonequartz Bianco #interiordesign #homedecor #tiles https://t.co/kisblbBUpA
2016-09-21 16:03:33 +0000,MerolaTile,Houzz your day going? ;) RT if you're loving these as much as us!  https://t.co/qLseFqJvTa #houzz #interiordesign https://t.co/WCDGLTs5Mb
2016-09-20 19:03:26 +0000,MerolaTile,"Showing off Nepal Grey, Bright White 3x6, and Grey Mystique in this sun-soaked shower! #interiordesign #tile https://t.co/8zYmI4peWw"
2016-09-20 16:03:20 +0000,MerolaTile,Lovely light &amp; lofty design -- RT if you'd live here! https://t.co/fXEKTckSu7 #interiordesign #houzz https://t.co/tp8kKpZaVm
2016-09-19 19:02:31 +0000,MerolaTile,Please RT w/ your thoughts on this bumpin' bachelor pad! https://t.co/HnVrVymUw1 #houzz #interiordesign #homedecor https://t.co/e0M9x8Hp8y
2016-09-19 18:17:10 +0000,MerolaTile,Hope our new followers have a great Monday!  @MATTJBTCLTD @AlbertDonnelly @displaynxt @FIXAFLOOR  @Stahlli  @AllInOneDecor  @Suman00726725
2016-09-19 17:35:27 +0000,MerolaTile,Awesome autumn colors/textures! #interiordesign #homedecor https://t.co/WqRghF3P90
2016-09-19 17:33:51 +0000,MerolaTile,@AccessibleLA @Mustafa35712962 @ottostumm @MPShineDesigns @4seasonsleeds @infochilifry Thanks to our recent followers! We appreciate you!
2016-09-19 16:35:24 +0000,MerolaTile,Introducing a new matte carrara tile... https://t.co/lZnXAImaDH #interiordesign #architecture https://t.co/grZGwYWSFU
2016-09-17 18:30:58 +0000,MerolaTile,Which do you like more: classic design or the fresh version?  https://t.co/I4aqzcuzHD #interiordesign #homedecor https://t.co/In4RB7XNSk
2016-09-17 17:15:29 +0000,MerolaTile,A great list of pros/cons for flooring options -- read before renovating! https://t.co/kv4bngRIea #interiordesign https://t.co/HzaGowd0Nn
2016-09-17 02:15:12 +0000,MerolaTile,"If you're looking for some bathroom inspiration, this is it! https://t.co/Y5xCs3VAMN #interiordesign #homedecor https://t.co/SEM5wLcmNH"
2016-09-16 19:02:51 +0000,MerolaTile,Retweet if you're loving the new arrivals like these Jupiter Taupe 12x24s! #tiles #interiordesign https://t.co/I7TC5gNNEH
2016-09-16 17:12:02 +0000,MerolaTile,RT @NiagaraHBA: @MerolaTileNY Thanks for the recent follow! Happy Friday.
2016-09-16 16:03:15 +0000,MerolaTile,An example of how your spaces and environment can impact your mood... https://t.co/WlvFQrJn6e #interiordesign https://t.co/r0tfOTuOKR
2016-09-16 15:35:58 +0000,MerolaTile,"RT @homestagingbyv: Give buyers a warm welcome, 32 ways to give your porch a festive #fall look https://t.co/9e5lTRT43W https://t.co/u5RanPâ€_"
2016-09-16 15:35:20 +0000,MerolaTile,RT @diannedecor: Bathroom Decor Inspiration - https://t.co/MGBASjyp0D #homedecor #decor #bathroom #interiordesign #interiors https://t.co/aâ€_
2016-09-16 14:17:54 +0000,MerolaTile,RT @HGTVMag: Would you ever choose a bold palette like turquoise and green for your fall decorating? &gt;&gt; https://t.co/8qPAv0jE5c https://t.câ€_
2016-09-16 14:17:42 +0000,MerolaTile,"RT @HGTVMag: To tone down an antique settee's froufrou feel, team it with sleek pieces like these &gt;&gt; https://t.co/0qyvyfOWCs https://t.co/Kâ€_"
2016-09-16 14:10:55 +0000,MerolaTile,Our newest batch of followers: @kf_ceramics @RoofAndGo  @Sire_Design @VexanFishing @TheMarbleStore  Have a great weekend!
2016-09-15 21:02:07 +0000,MerolaTile,Maximize the space in a small bathroom with these tips! https://t.co/aJ7FhFNV7O #interiordesign #tiles #homedecor https://t.co/brlks1MnLs
2016-09-15 19:02:41 +0000,MerolaTile,Nepal Cappuccino &amp; Nepal Cream have your afternoon coffee run covered! #tiles #flooring #interiordesign https://t.co/PZJDN97sOx
2016-09-15 13:02:36 +0000,MerolaTile,"Seems appropriate to tweet this ""Birdhouse"" Retreat... ;) https://t.co/1PuzH7JX2T #homedecor https://t.co/FJPCexHBrt"
2016-09-14 21:50:20 +0000,MerolaTile,Good morning to some of our new friends! @Harris_Wood @OnlineFence @design_redical @BanburyInnovate @AzulevGrupo  @HomeBA_ @SCSbuilding
2016-09-14 19:02:51 +0000,MerolaTile,Capture the fifth planet's natural mystery and beauty with Jupiter 12x24s! #tiles #interiordesign #homedecor https://t.co/BEUsXDB5Qo
2016-09-14 17:47:41 +0000,MerolaTile,RT @stylehome4: Please RT #architecture #interiordesign Top 5 black bathroom design ideas. https://t.co/DMXaYrTjc0 https://t.co/FhBjfCHRf6
2016-09-14 17:42:31 +0000,MerolaTile,RT @houzz: Trending on Houzz | Traditional Kitchen via SANTAROSSA MOSAIC &amp; TILE CO INC https://t.co/d4bCkD1Th5 https://t.co/QQ6enl3pnA
2016-09-14 17:40:43 +0000,MerolaTile,RT @CTLleather: Not sure how to incorporate color into your kitchen? Let this inspire you. https://t.co/mt2jcF6CTb https://t.co/kXSXLwDUge
2016-09-14 17:40:00 +0000,MerolaTile,RT @LuxDesignInc: The secrets out! Here are a few ways to keep your home fresh and put-together! #designlife https://t.co/OUz6Ahkv5G
2016-09-14 16:03:15 +0000,MerolaTile,Lots of our #tiles are durable enough to be used for patios like these... https://t.co/Rarzg4KdB4 https://t.co/GT2F9AeoH7
2016-09-14 13:56:30 +0000,MerolaTile,@OutdoorLifeMag @MerolaCon @GoutamTonu @Cuillin_design @MirrorManiaCoUk Wishing our new followers a fantastic Wednesday!
2016-09-14 13:55:10 +0000,MerolaTile,Thank you to @Rugaholics @GirlinaHard_Hat @UltimateKitche5 @Rajal_ceramic @UrbanStoneSur for joining us! Hope you have a wonderful day! :)
2016-09-14 13:53:37 +0000,MerolaTile,@GPPallMall @CredibilityProf @Usi_Stone_Tile @absolutesanding @RetailRefresh Thank you to our recent followers! Have a good day! :)
2016-09-14 13:02:38 +0000,MerolaTile,In case you don't already follow us on Instagram...https://t.co/BgAWx0mcRU #tile #glassmosaics #interiordesign https://t.co/EMRVh6J2iL
2016-09-13 21:01:53 +0000,MerolaTile,We sure have a sweet spot for our SUGAR 12x24s... Retweet if you do too! #interiordesign #tiles https://t.co/t5Azy904Lo
2016-09-13 19:02:22 +0000,MerolaTile,So many possibilities with these new tile trends... Which would you use in your house? #tiles #interiordesign https://t.co/O2z6r8MGey
2016-09-13 16:02:45 +0000,MerolaTile,"This house is the perfect blend between old and new, airy and cozy. A great place to start for fall decor ideas! https://t.co/1hbOVqtco9"
2016-09-12 22:01:00 +0000,MerolaTile,Happy to have you join us -- can't wait to connect! @havens_metal @BeHausInteriors @floorsbymatt
2016-09-12 19:02:32 +0000,MerolaTile,Introducing our Galaxy Hex &amp; Rhombus Mosaics -- RT if you're loving this hexagon tile trend! :) https://t.co/WnBXY6y0uK
2016-09-12 17:42:05 +0000,MerolaTile,Great advice -- details matter in design! https://t.co/7NmVSHJDmi
2016-09-12 17:40:01 +0000,MerolaTile,Awesome doors! https://t.co/UWeZvyNZIl
2016-09-12 16:32:36 +0000,MerolaTile,@OurHomesMag So cute -- love this easy fix!
2016-09-12 16:03:03 +0000,MerolaTile,Some sneaky space-saving tips for small spaces... https://t.co/RDpsDem2Vm #interiordesign #homedecor https://t.co/GDSsYTafbZ
2016-09-12 15:11:40 +0000,MerolaTile,@gul_group Beautiful floors!
2016-09-12 15:09:02 +0000,MerolaTile,Sending productivity and happiness toward our new followers! @aprettyfix @SouthernRevival @HBHammersmith @Petalsandherbs @glchoice
2016-09-12 15:07:08 +0000,MerolaTile,A huge thanks to our recent followers! @balanced_design @ThePerfectPlant @trilogybuilds @DTrac_Edmonton @captivatinghome
2016-09-12 14:02:39 +0000,MerolaTile,We are announcing some new products on our FB page...'Like' us so you don't miss a post! https://t.co/NqvgtX8Wr3 https://t.co/dHVd50wNKn
2016-09-12 13:43:33 +0000,MerolaTile,RT @shawremodeling: 5 Questions To Ask Before Hiring A #Remodeling Contractor https://t.co/X4UEA1wPQg #oldlyme https://t.co/rCerDNKb4p
2016-09-09 20:45:33 +0000,MerolaTile,Remember to take time to unwind this weekend...See you on Monday! https://t.co/bhurNth0BL
2016-09-09 17:15:42 +0000,MerolaTile,We can't keep our paws off the new arrival Tiger Stripes! https://t.co/RreYpfscPP
2016-09-09 16:15:54 +0000,MerolaTile,RT @CTLleather: Even professionals make mistakes. https://t.co/srhO56D3ND https://t.co/Yjzgr2rHg6
2016-09-09 16:02:52 +0000,MerolaTile,A little midday inspiration -- check out this sophisticated but fun sunroom... https://t.co/dGvAWbyFqQ https://t.co/rjrdBiEFgf
2016-09-09 12:59:55 +0000,MerolaTile,"RT @prairiemod: Globe Thistle is a blue and green, spiky accessory for simply beautiful vase arrangements. https://t.co/syBTmajOPg https://â€_"
2016-09-08 20:31:13 +0000,MerolaTile,What's on our minds this fall? These rustic wood-look porcelain planks! https://t.co/1XTADxNJ3y
2016-09-08 16:31:21 +0000,MerolaTile,You don't need to travel far to get this natural stone look -- just use our Nepal 12x24s! https://t.co/JdELtbMNiP
2016-09-08 16:02:32 +0000,MerolaTile,Fake these marble looks with easier to install porcelain tiles! https://t.co/7MYHZUZAjC https://t.co/aRN5uDo9ZF
2016-09-07 18:55:30 +0000,MerolaTile,@GProductsInc Awesome use of textures/materials! It's captivating!
2016-09-07 18:55:07 +0000,MerolaTile,@RemodelWorksBK Gorgeous!
2016-09-07 18:53:43 +0000,MerolaTile,@decoclubblog1 Beautiful! Love that monochrome feel
2016-09-07 17:55:54 +0000,MerolaTile,A stunning home! Definitely worth a read. #interiordesign #interiorstyling https://t.co/Y3YkL7NqO0
2016-09-07 17:55:09 +0000,MerolaTile,RT @BallinCribs: Wow https://t.co/nPKvtmuv4r
2016-09-07 17:54:50 +0000,MerolaTile,@HomeDecorIdeas1 @diannedecor Gorgeous kitchen!!
2016-09-07 17:54:28 +0000,MerolaTile,"Taking ""open concept"" to a whole new level! #architecture https://t.co/bXtBBkm82D"
2016-09-07 17:53:33 +0000,MerolaTile,A huge thanks to some of our most recent followers! @Anatolia765 @MainStageHome @tradepricestone @ecobuilding9191
2016-09-07 17:50:36 +0000,MerolaTile,@AstonBath Great tip!
2016-09-07 17:49:38 +0000,MerolaTile,"RT @GEMkitchens: For small bathrooms, wall mounted basins &amp; toilets allow you to see more open floor, which makes the room feel more spacioâ€_"
2016-09-07 17:49:32 +0000,MerolaTile,"RT @realtormag: When it comes to remodeling projects, it's time to forget granite and focus on quartz. https://t.co/Wnw4BwA9Ru https://t.coâ€_"
2016-09-07 17:49:18 +0000,MerolaTile,@ZirconTools So warm and inviting!
2016-09-07 17:48:56 +0000,MerolaTile,@GIOTile Beautiful back splash!
2016-09-07 16:59:03 +0000,MerolaTile,@decoclubblog1 This is gorgeous!
2016-09-07 15:15:05 +0000,MerolaTile,Start your morning with our Nepal Cappuccino â˜•  Add the perfect touch of earthiness and warmthâ€_ https://t.co/YFiFFvGMjN
2016-09-02 15:35:32 +0000,MerolaTile,Our simple and elegant Hampton is now available...Contact your sales rep for a free sample today! https://t.co/3w71Uip09X
2016-09-01 20:02:27 +0000,MerolaTile,"If you're not on houzz, you should be! So many entertaining &amp; inspiring articles to read...https://t.co/Ez9flv8HDR https://t.co/XLf61Twryz"
2016-09-01 18:32:00 +0000,MerolaTile,Our beautiful Stone Quartz is on the way and we couldn't be more excited! https://t.co/wraTLirVNE
2016-09-01 16:03:10 +0000,MerolaTile,Who knew range hoods could be so cool?! https://t.co/rZC0E2CZFq https://t.co/q4JFmEtlCJ
2016-09-01 14:15:47 +0000,MerolaTile,Add some old school charm with our ANTIQUE METAL line! https://t.co/9KYKHxzKyT
2016-08-31 21:02:05 +0000,MerolaTile,We're loving this stunning island home...it's the ultimate beach house! https://t.co/XcWGl9Rxlw https://t.co/uyzASXQBmM
2016-08-31 18:55:42 +0000,MerolaTile,@paulgwhite_us Thank you!
2016-08-31 18:31:41 +0000,MerolaTile,Another awesome installation of our tile! This time it's Augusta Beige and Vetro Marmi Cappuccino Sleek Mosaic. https://t.co/FDS7f43r5K
2016-08-31 14:15:50 +0000,MerolaTile,A little kitchen inspiration for you on this Wednesday morning... https://t.co/sAWQmkIlQM https://t.co/VLzaicWFWT
2016-08-30 19:02:43 +0000,MerolaTile,"Have you seen our gorgeous Marmi Classico yet? If not, you're definitely missing out! #homedecor #interiordesign https://t.co/z4IXL9q0Kb"
2016-08-30 16:02:29 +0000,MerolaTile,"Such a colorful, energetic house! You have to check this out...#interiordesign #houzz https://t.co/8720Df6flA https://t.co/z1wg2sjSLO"
2016-08-30 13:01:51 +0000,MerolaTile,Try to tame our TIGER STRIPES -- you can't!  #dogs #interiordesign https://t.co/D7YLxYee44
2016-08-29 22:05:18 +0000,MerolaTile,Shoutout to @sage_sastiling &amp; @bjcplumbing for joining us! Hope you have an awesome week :)
2016-08-29 18:45:18 +0000,MerolaTile,"Thank you to @WharfPlumbing, @WharfPlumbing , @Grout_Rescue  , @EssalhiStone  for the recent follow! We can't wait to connect with you :)"
2016-08-29 16:20:19 +0000,MerolaTile,RT @foamandbubbles: Celebrating these sunny #summer days with this #sunshine-filled #bathroom. https://t.co/AO94ChlrU2
2016-08-29 16:20:00 +0000,MerolaTile,"RT @nycliving_: A goal should scare you a little, and excite you a lot. - Joe Vitale #quote"
2016-08-29 16:16:41 +0000,MerolaTile,RT @CTLleather: Livingroom goals. https://t.co/dceO0e7JQy https://t.co/8xGEkd4nj4
2016-08-26 19:01:49 +0000,MerolaTile,Not tile related but still solid advice on how to get the most out of mirrors... https://t.co/XuLkY7Mrju #homedecor https://t.co/JcnnuvfAgH
2016-08-26 15:20:38 +0000,MerolaTile,Our beautiful Tiger Stripes is now in stock! Would you use this in your house? #tile #interiordesign https://t.co/cMl6xqnpCa
2016-08-26 14:30:51 +0000,MerolaTile,A little tile inspiration before the weekend..._Ÿ˜ç Delta Grey 12x24 adds the perfect touch ofâ€_ https://t.co/24rYty2LNv
2016-08-26 14:30:31 +0000,MerolaTile,@mlbuild @coshamie @CapeReed @justclosedotcom Thanks for the follow! Have an awesome weekend :)
2016-08-25 19:40:28 +0000,MerolaTile,An expert blend of cozy but clean design by a couple in the Netherlands...https://t.co/01pueUPntu https://t.co/IGo8PgDeGv
2016-08-25 17:15:41 +0000,MerolaTile,A super quirky house and a perfect mid-week pick-me-up! https://t.co/0XAZhkB0dg https://t.co/UH2kVPoPdJ
2016-08-25 16:34:10 +0000,MerolaTile,RT @HB: How to organise and declutter your home https://t.co/PeGY5gSpvD https://t.co/7ZaOJomDcn
2016-08-25 14:02:49 +0000,MerolaTile,Our new SUGAR series is here! Yay! #tile #interiordesign https://t.co/HrVTYCpu32
2016-08-25 13:40:49 +0000,MerolaTile,"A few of our on-trend products_Ÿ”¥ Featuring Picasso Maple 6x24 Plank, All Wood Abete Hexagons, andâ€_ https://t.co/dmL8mCsNKa"
2016-08-25 13:22:58 +0000,MerolaTile,Thanks for joining us! @Gulfstone2006 @gibbscarpet @TheStainlessGuy @BritainSales We can't wait to connect with you :)
2016-08-25 13:21:38 +0000,MerolaTile,Good morning to some of our newest followers! @modernbyken @creativefur @BehindCrabtree @novaestoneuk
2016-08-25 13:20:41 +0000,MerolaTile,Thanks to our recent followers @DesignTopnotch @WhitacreGreer @EpykHome @kitchen_queenz ! Wishing you a wonderful day!
2016-08-24 17:35:27 +0000,MerolaTile,We love this transformation from #FixerUpper by @hgtv https://t.co/JDhZQKGkdE https://t.co/vLsDfz7aHd
2016-08-24 16:27:28 +0000,MerolaTile,@REHAU_Furniture looks awesome!
2016-08-24 16:20:59 +0000,MerolaTile,"Thank you, @StoneworksL, for the follow! Hope you have an amazing evening :)"
2016-08-24 16:20:29 +0000,MerolaTile,A huge thank you to @homegardenlist and @PSwallpapers for following us. We are so excited to tweet with you!
2016-08-24 16:19:46 +0000,MerolaTile,Hi @TradeStairParts and @BeechArchitects! Thanks for the follow -- have a great afternoon! :)
2016-08-24 16:19:06 +0000,MerolaTile,Thank you for following us recently! @Rubberduckbath @TilesandCeramic We appreciate it...wishing you a super productive day!
2016-08-24 16:17:45 +0000,MerolaTile,Thank you @KitchenCandi @EmpireStone8 for connecting with us! Have a phenomenal afternoon!
2016-08-24 16:16:53 +0000,MerolaTile,Thanks to @pscworcsltd @carlajdesign for following us! We look forward to connecting with you :)
2016-08-24 16:15:52 +0000,MerolaTile,Shoutout to @AtlasMarble @stonexgranite for following us! We hope you have a fantastic rest of your day!
2016-08-23 20:02:19 +0000,MerolaTile,We've got a sweet spot for our incoming SUGAR Black &amp; White tiles.!  #interiordesign #tile #architecture https://t.co/TtE4ngd196
2016-08-23 18:02:36 +0000,MerolaTile,A nice place to start if you're considering renovating your home... https://t.co/XvXCOQwtbc #homedecor #renovation https://t.co/LuKZpOxHEI
2016-08-23 14:20:51 +0000,MerolaTile,RT @PeriodLivingMag: Small and oh so sweet https://t.co/7lhDR817Q3 https://t.co/H8gafoNim3
2016-08-23 14:15:41 +0000,MerolaTile,RT @hgtv: 13 ways to prep your outdoor space for fall. Who's ready for s'mores? &gt;&gt; https://t.co/tT7956sA4U https://t.co/koZxQVbL1C
2016-08-23 14:15:19 +0000,MerolaTile,@mandarinstone looks great!
2016-08-23 14:14:53 +0000,MerolaTile,Thanks to @KonstruKTile @SandraDrechsler for joining us! Hope you have an amazing rest of the day :)
2016-08-23 14:13:40 +0000,MerolaTile,Thank you to @nuovvoshower @TaskGuys @DillabaughFloor @MBminibodegasTj for the recent follows! Wishing you a great day! :)
2016-08-22 18:31:08 +0000,MerolaTile,We're still loving our Tender Grey. A gentle way to add color in any space! #tile #interiordesign https://t.co/z0y2XUgSgj
2016-08-22 18:09:40 +0000,MerolaTile,"Playing around with our newest tile line, Tiger Stripes! _Ÿê¯ Tiger Stripes is a 12x24 Porcelainâ€_ https://t.co/iw0iEzdYiH"
2016-08-22 16:10:37 +0000,MerolaTile,A great walkthrough of your tile options! #tile #interiordesign https://t.co/dJd1Xqkcj5 https://t.co/VEU4Y7JB9s
2016-08-22 13:11:47 +0000,MerolaTile,RT @freshome: Prepare for some major kitchen envy! https://t.co/vGmpMLgxVc https://t.co/fKUY5OxCiA
2016-08-22 13:11:41 +0000,MerolaTile,RT @TaylorHowes: Wow!! Such incredible properties @interiorshunter! | https://t.co/5IcOCGGWhi https://t.co/cu0mWjuBf6
2016-08-20 15:30:54 +0000,MerolaTile,Stunning kitchen makeover! That looks an awful lot like wood-look tile on the floor... ;) https://t.co/gZwMGxN56Q https://t.co/tNPT0dbE7z
2016-08-20 13:30:50 +0000,MerolaTile,We often forget how our home affects the community. A great read on our affect on neighbors! https://t.co/kkWA71D6Ky https://t.co/UkowImZarX
2016-08-19 16:31:14 +0000,MerolaTile,"We just love white tiles. You can't go wrong w/ a clean, classic look! Feat. Retro BG White. #tiles #kitchendesign https://t.co/Cu2fmuzJrG"
2016-08-19 14:31:21 +0000,MerolaTile,Great article on such a fabulous home! Some inspiration before the weekend :) https://t.co/Z4CyYSwVOX  #homedecor https://t.co/BooQ6BHToi
2016-08-19 13:18:47 +0000,MerolaTile,RT @AlchesterTiles: Dark bathroom? Add sparkle by using glass tiles as a splashback over your vanity unit! #tileideas
2016-08-18 19:31:05 +0000,MerolaTile,Straight or staggered? Read this article to find out which tile layout is best for you! https://t.co/0t2Txzdp9c https://t.co/Gu6Z64xopl
2016-08-18 18:02:13 +0000,MerolaTile,Some of our Venus Wall &amp; Floor Combo! #tile #interiordesign https://t.co/Wozv0fsuqx
2016-08-18 16:31:16 +0000,MerolaTile,A beautiful installation of our Astun Olean by stephaniefalvaredesigns on Instagram! https://t.co/gcYACe34RB
2016-08-18 14:18:53 +0000,MerolaTile,Stunning organic lines on that countertop! https://t.co/28BdZJebDu
2016-08-18 14:08:18 +0000,MerolaTile,RT @_houseandgarden: Remember when this happened? https://t.co/cKWtEkK7ZH
2016-08-18 14:03:40 +0000,MerolaTile,Thank you to the recent followers for joining us! Have a great day!@briananixdesign @ftgurenovations @branded_kitchen @TheUrbanOrphans
2016-08-17 21:01:23 +0000,MerolaTile,Warm wood-look floors in this bathroom! via Pinterest #tile #bathroomdesign #interiordesign https://t.co/8gTOtSK2KF
2016-08-17 21:01:23 +0000,MerolaTile,Warm wood-look floors in this bathroom! via Pinterest #tile #bathroomdesign #interiordesign https://t.co/GedQkYfulY
2016-08-17 20:02:23 +0000,MerolaTile,Gorgeous bathroom design...follow the link for more inspiration like this! https://t.co/tZJmmAgAu2 #interiordesign https://t.co/PqOaiGcsEk
2016-08-17 19:02:14 +0000,MerolaTile,Some tile inspo for a mid-week pick me up! Fun tiles like this are a great way to spice up an otherwise bland room https://t.co/7jZTuwNHOM
2016-08-17 17:52:37 +0000,MerolaTile,"RT @homegardenlist: Rakotzbr?cke, a bridge built in 1860 in Eastern Germany [via https://t.co/jMitBaGQ9A] https://t.co/0sszthpirP"
2016-08-17 16:14:15 +0000,MerolaTile,Some of our Harem Grey 10x20 and Metallic Grigio Sleek as wall tile. What would you pair withâ€_ https://t.co/TWncLfPo7R
2016-08-17 14:35:18 +0000,MerolaTile,Make a statement with our All Wood hexagons! #tile #interiordesign #flooring https://t.co/kzP4OuLDi4
2016-08-16 18:05:29 +0000,MerolaTile,Check out this awesome installation of our Retro White 4x13 by stephaniefalvaredesigns on Instagram! https://t.co/6hMULFpmN2
2016-08-16 16:57:52 +0000,MerolaTile,RT @decorhomesclub: On Choosing Bathroom Tile https://t.co/MH9XVCYF11 https://t.co/CLkE42cFq6
2016-08-16 14:02:15 +0000,MerolaTile,"For a more graphic design, use dark grout with white tile to really make the tile pop! https://t.co/MSr1e6fXnR https://t.co/Kf3rDLiI2U"
2016-08-16 13:24:09 +0000,MerolaTile,Thanks for joining us! @woodbutcherdsgn @xinshimosaic @OttawaBinRental @Londoners_Cab We're so happy to connect with you :)
2016-08-16 13:22:16 +0000,MerolaTile,"Good morning, @Fuleistone_CN @ENHomeBuyer @TheTileHouse_CT  @RAShaw_Designs ! Thanks for the recent follow!"
2016-08-15 21:15:24 +0000,MerolaTile,You should really read these tips before considering a galley kitchen... https://t.co/pHbA5s6iVf #interiordesign https://t.co/lDD5AIK7Rw
2016-08-15 19:30:55 +0000,MerolaTile,So excited to announce our ALL WOOD tile planks &amp; hexagons are finally here!! What's your vote -- Need it or blah? https://t.co/XFgl2tBUqK
2016-08-15 15:06:00 +0000,MerolaTile,RT @MurrayNewlands: Positivity can only lead to productivity. Wake up ready to create a good day! #MondayMotivation #CreatePositivity httpsâ€_
2016-08-15 12:46:32 +0000,MerolaTile,A little survey to start off your Monday...Let us know what you like -- we want to know! https://t.co/Iwvm8RluPT
2016-08-15 12:45:26 +0000,MerolaTile,"RT @_MooreDesign: â€œDesign can be art. Design can be aesthetics. Design is so simple, that's why it is so complicated."" - Paul Rand #quote #â€_"
2016-08-15 12:45:15 +0000,MerolaTile,Great read for some kitchen inspiration! https://t.co/NqhUmbCYjI
2016-08-15 12:44:11 +0000,MerolaTile,Thanks so much for your follow! @loscuidamos @Alrlibre @ambientetile2 @viettiles Wishing you a productive and joyful week!
2016-08-15 12:43:01 +0000,MerolaTile,"Good morning, @GroutShieldUK @duskfurniture @SnugBoyLounger @DriftwoodDruids ! Excited to see that you've joined us. Happy Monday!"
2016-08-15 12:41:41 +0000,MerolaTile,Thank you @hhdecorshop @TopPropTV @NorthDevonLocks for joining our conversation! We can't wait to connect with you :)
2016-08-15 12:38:57 +0000,MerolaTile,Quick shoutout to new followers: @iownjd @joshdotai @KellyContrctors @merchantmoneyco ! Thank you &amp; wishing you a great start to the week!
2016-08-15 12:37:12 +0000,MerolaTile,"Good morning, @CKCKitchens @Rem_Finder @BlackheathP @OHKitchens ! Thank you so much for the follow. Can't wait to connect with you!"
2016-08-15 12:35:55 +0000,MerolaTile,A big thanks to the recent follows! @lite_stone @OnKitchensUK @fasterplastics @CaPietra Hope you had a stellar weekend :)
2016-08-12 21:01:35 +0000,MerolaTile,"Take a look at our incoming line, SUGAR. Love it? We do! https://t.co/mnz2jD8CsU"
2016-08-12 17:02:20 +0000,MerolaTile,Such a beautiful house! Check out that tiled staircase &lt;3 What's your favorite part? https://t.co/01DWFk6Fuc https://t.co/Bk7atm5cyb
2016-08-12 15:08:20 +0000,MerolaTile,@csslookout1 Love the porcelain wood look! Great in the bathroom!
2016-08-12 14:00:38 +0000,MerolaTile,Check out stephaniefavaledesigns picture of our Retro White 4x13! Looks great with the mosaic inâ€_ https://t.co/t2Qg924eC8
2016-08-12 13:17:35 +0000,MerolaTile,@TheTileHouse_CT Gorgeous tiles! Love the monochromatic look going on here
2016-08-12 13:16:43 +0000,MerolaTile,@Signaturec1 That's an awesome island!
2016-08-12 13:13:55 +0000,MerolaTile,Gorgeous patterned tile! https://t.co/YOL51gEVAY
2016-08-11 21:02:22 +0000,MerolaTile,These upgraded subway tiles are a great way to add interest without being over the top!  https://t.co/ilZWnx3X83 https://t.co/3nIicDdj6K
2016-08-11 19:02:14 +0000,MerolaTile,Spin on a classic! Our Tender Grey is a great twist on a timeless design https://t.co/PLFBUSt40b
2016-08-11 17:31:24 +0000,MerolaTile,"Speaking of hexagons, we're eagerly awaiting the arrival of our ALL WOOD Hexagon &amp; Plank series! https://t.co/1QBeBLACFR"
2016-08-11 15:18:14 +0000,MerolaTile,An awesome installation of our Astun Olean on the shower walls! Looks great with that mosaic_Ÿ‘çâ€_ https://t.co/nKdkNVuUbo
2016-08-11 15:07:52 +0000,MerolaTile,Crushing on this patterned hexagon tile! https://t.co/uuBIyq9zQq https://t.co/61Rb7sajHr
2016-08-11 13:47:25 +0000,MerolaTile,The polls are still open! We want to know what you're loving in the tile world right now! #tile #interiordesign https://t.co/Iwvm8RluPT
2016-08-11 13:42:17 +0000,MerolaTile,Thanks to @StonexCanada and  @agmHomeStore for the follow! Hope you have a fun &amp; productive day!
2016-08-11 13:41:14 +0000,MerolaTile,@luxurybathe @ChristianSiding @IFJmagazine @TileJunction_C Glad to connect with you! Thanks for the follow everyone! :)
2016-08-11 13:40:09 +0000,MerolaTile,"A big thank you to @VendoluLLC, @MIschumacherAE, @CutcostCut, @ablestonecare, and @dalaradesign for the recent follows!"
2016-08-11 13:05:56 +0000,MerolaTile,Patterned tiles are all the rage right now! Great blog post on picking the best pattern: https://t.co/KlM5B8YS3z https://t.co/DqG0MwnKH5
2016-08-10 20:02:06 +0000,MerolaTile,Our lovely NEPAL! Adding 12x24s to the series this month https://t.co/b3NpIJaTJP
2016-08-10 18:02:01 +0000,MerolaTile,You NEED to see these gorgeous tile ideas! @BHG #tile #interiordesign https://t.co/Ae8tslSTLw https://t.co/ny4XTrEj2T
2016-08-10 17:20:23 +0000,MerolaTile,"Thank you to @amh_info , @greenapplefresh , @Mat_MasterDsgn , and @marnieoursler   for the recent follows! Hope you guys have a great day :)"
